website,base_domain,url,branch,agency,agency_code,bureau,bureau_code
fts.jpss.noaa.gov,noaa.gov,https://fts.jpss.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
fxc.noaa.gov,noaa.gov,https://fxc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
fxcave-proxy.gsd.esrl.noaa.gov,noaa.gov,https://fxcave-proxy.gsd.esrl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gaeadocs.rdhpcs.noaa.gov,noaa.gov,https://gaeadocs.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
galvestonlab.sefsc.noaa.gov,noaa.gov,https://www.galvestonlab.sefsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
games.noaa.gov,noaa.gov,https://games.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gandalf.glerl.noaa.gov,noaa.gov,https://gandalf.glerl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gateway.glerl.noaa.gov,noaa.gov,https://gateway.glerl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gateway.nesdis.noaa.gov,noaa.gov,https://gateway.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gc.noaa.gov,noaa.gov,https://www.gc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gcld.nmfs.noaa.gov,noaa.gov,https://gcld.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
geo-ide.noaa.gov,noaa.gov,http://geo-ide.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
geodesy.noaa.gov,noaa.gov,https://geodesy.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
geonetcastamericas.noaa.gov,noaa.gov,https://www.geonetcastamericas.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gfdl.noaa.gov,noaa.gov,https://www.gfdl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ghrsst.nodc.noaa.gov,noaa.gov,https://ghrsst.nodc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gis.charttools.noaa.gov,noaa.gov,https://gis.charttools.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gis.ncdc.noaa.gov,noaa.gov,https://gis.ncdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gis.ngdc.noaa.gov,noaa.gov,https://gis.ngdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gis.noaa.gov,noaa.gov,https://gis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gisc-washington.ncep.noaa.gov,noaa.gov,https://gisc-washington.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gissupport.noaa.gov,noaa.gov,https://gissupport.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gitlab.afsc.noaa.gov,noaa.gov,https://gitlab.afsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gitlab.nos.noaa.gov,noaa.gov,https://gitlab.nos.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
glerl.noaa.gov,noaa.gov,https://glerl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gnome-dev.orr.noaa.gov,noaa.gov,http://gnome-dev.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gnome.orr.noaa.gov,noaa.gov,https://gnome.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
go-essp.gfdl.noaa.gov,noaa.gov,https://go-essp.gfdl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
goes-r.noaa.gov,noaa.gov,http://goes-r.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
goes.noaa.gov,noaa.gov,https://www.goes.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
goesrtest.woc.noaa.gov,noaa.gov,https://goesrtest.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gomex.erma.noaa.gov,noaa.gov,https://gomex.erma.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
government-shutdown.noaa.gov,noaa.gov,https://government-shutdown.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
governmentshutdown.noaa.gov,noaa.gov,https://governmentshutdown.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gprvc-cbu.espc.nesdis.noaa.gov,noaa.gov,https://gprvc-cbu.espc.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gprvc-it.espc.nesdis.noaa.gov,noaa.gov,https://gprvc-it.espc.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gprvc-ops.espc.nesdis.noaa.gov,noaa.gov,https://gprvc-ops.espc.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gps.woc.noaa.gov,noaa.gov,https://www.gps.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
grantsonline.rdc.noaa.gov,noaa.gov,https://grantsonline.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
grantsonlinetest.rdc.noaa.gov,noaa.gov,https://grantsonlinetest.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
grantsonlinetraining.rdc.noaa.gov,noaa.gov,https://grantsonlinetraining.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gravite-vpn.jpss.noaa.gov,noaa.gov,https://gravite-vpn.jpss.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
graysreef.noaa.gov,noaa.gov,https://graysreef.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
greateratlantic.fisheries.noaa.gov,noaa.gov,https://www.greateratlantic.fisheries.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
greatlakes-mdc.diver.orr.noaa.gov,noaa.gov,https://greatlakes-mdc.diver.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
grunt.sefsc.noaa.gov,noaa.gov,https://grunt.sefsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gulfatlas.noaa.gov,noaa.gov,https://gulfatlas.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gulfofmexico-mdc.diver.orr.noaa.gov,noaa.gov,https://gulfofmexico-mdc.diver.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gulfofmexico.marinedebris.noaa.gov,noaa.gov,https://gulfofmexico.marinedebris.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gulfspill-staging.woc.noaa.gov,noaa.gov,https://gulfspill-staging.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
gulfspillrestoration.noaa.gov,noaa.gov,https://www.gulfspillrestoration.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
habitat.noaa.gov,noaa.gov,https://www.habitat.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
habitat.woc.noaa.gov,noaa.gov,https://www.habitat.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
habitatblueprint.noaa.gov,noaa.gov,https://www.habitatblueprint.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
habsos.noaa.gov,noaa.gov,https://habsos.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hads.ncep.noaa.gov,noaa.gov,https://hads.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hadsqa.ncep.noaa.gov,noaa.gov,https://hadsqa.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hawaiihumpbackwhale.noaa.gov,noaa.gov,https://hawaiihumpbackwhale.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hdsc.nws.noaa.gov,noaa.gov,https://hdsc.nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
helpdesk.gfdl.noaa.gov,noaa.gov,https://helpdesk.gfdl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
helpdesk.rdhpcs.noaa.gov,noaa.gov,https://helpdesk.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hermes.nesdis-hq.noaa.gov,noaa.gov,https://hermes.nesdis-hq.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hfradar.ndbc.noaa.gov,noaa.gov,https://hfradar.ndbc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hibase.noaa.gov,noaa.gov,https://hibase.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
historicalcharts.noaa.gov,noaa.gov,https://historicalcharts.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
history.noaa.gov,noaa.gov,https://www.history.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hiwpp.noaa.gov,noaa.gov,https://hiwpp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hmselectronicmonitoring.fisheries.noaa.gov,noaa.gov,https://hmselectronicmonitoring.fisheries.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hmspermits.noaa.gov,noaa.gov,https://hmspermits.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hmt.noaa.gov,noaa.gov,https://hmt.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
home.habitat.noaa.gov,noaa.gov,https://home.habitat.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
homelandsecurity.noaa.gov,noaa.gov,https://www.homelandsecurity.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hoovernam.atdd.noaa.gov,noaa.gov,https://hoovernam.atdd.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hotine.ngs.noaa.gov,noaa.gov,https://hotine.ngs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hpc-status.rdhpcs.noaa.gov,noaa.gov,https://hpc-status.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hpcc.noaa.gov,noaa.gov,https://www.hpcc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hq.noaa.gov,noaa.gov,https://www.hq.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hub.oar.noaa.gov,noaa.gov,https://hub.oar.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hwp-viz.gsd.esrl.noaa.gov,noaa.gov,https://hwp-viz.gsd.esrl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hwrf-rt.gsd.esrl.noaa.gov,noaa.gov,https://hwrf-rt.gsd.esrl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hwt.nssl.noaa.gov,noaa.gov,https://hwt.nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hydrology.nws.noaa.gov,noaa.gov,https://hydrology.nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hysplit.ncep.noaa.gov,noaa.gov,https://hysplit.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hysplit.noaa.gov,noaa.gov,https://hysplit.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
hysplitbbs.arl.noaa.gov,noaa.gov,https://hysplitbbs.arl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
icoads.noaa.gov,noaa.gov,https://icoads.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idahonam.atdd.noaa.gov,noaa.gov,https://idahonam.atdd.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idp.bldc.nwave.noaa.gov,noaa.gov,https://idp.bldc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idp.boul.nwave.noaa.gov,noaa.gov,https://idp.boul.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idp.ctc.nwave.noaa.gov,noaa.gov,https://idp.ctc.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idp.nwave.noaa.gov,noaa.gov,https://idp.nwave.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
idpgis.ncep.noaa.gov,noaa.gov,https://idpgis.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
igulf.noaa.gov,noaa.gov,https://www.igulf.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery.chs.coast.noaa.gov,noaa.gov,https://imagery.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery.coast.noaa.gov,noaa.gov,https://imagery.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery.qa.coast.noaa.gov,noaa.gov,https://imagery.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery1.chs.coast.noaa.gov,noaa.gov,https://imagery1.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery1.coast.noaa.gov,noaa.gov,https://imagery1.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery1.qa.coast.noaa.gov,noaa.gov,https://imagery1.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery2.chs.coast.noaa.gov,noaa.gov,https://imagery2.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery2.coast.noaa.gov,noaa.gov,https://imagery2.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
imagery2.qa.coast.noaa.gov,noaa.gov,https://imagery2.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
incidenthistory.noaa.gov,noaa.gov,https://incidenthistory.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
incidentnews.noaa.gov,noaa.gov,https://incidentnews.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inet.coast.noaa.gov,noaa.gov,https://inet.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inetqa.coast.noaa.gov,noaa.gov,https://inetqa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
infolist.nws.noaa.gov,noaa.gov,https://infolist.nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inport.nmfs.noaa.gov,noaa.gov,https://inport.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inport.st-test.nmfs.noaa.gov,noaa.gov,https://inport.st-test.nmfs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inside.omao.noaa.gov,noaa.gov,https://inside.omao.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
integratedecosystemassessment.noaa.gov,noaa.gov,https://www.integratedecosystemassessment.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
international.noaa.gov,noaa.gov,https://www.international.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
intra.nodc.noaa.gov,noaa.gov,https://intra.nodc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
intranet.nesdis.noaa.gov,noaa.gov,https://intranet.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
intranet.nssl.noaa.gov,noaa.gov,https://intranet.nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
intranet.orr.noaa.gov,noaa.gov,https://intranet.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inws.ncep.noaa.gov,noaa.gov,https://inws.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
inwsqa.ncep.noaa.gov,noaa.gov,https://inwsqa.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
iocm.noaa.gov,noaa.gov,https://iocm.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ioos.noaa.gov,noaa.gov,https://ioos.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
iris.ncep.noaa.gov,noaa.gov,https://iris.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
irisqa.ncep.noaa.gov,noaa.gov,https://irisqa.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
iuufishing.noaa.gov,noaa.gov,https://www.iuufishing.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ivos.ndbc.noaa.gov,noaa.gov,https://ivos.ndbc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
jam.nesdis.noaa.gov,noaa.gov,https://jam.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
jetadmin.rdhpcs.noaa.gov,noaa.gov,https://jetadmin.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
jetdocs.rdhpcs.noaa.gov,noaa.gov,https://jetdocs.rdhpcs.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
jpss.noaa.gov,noaa.gov,https://www.jpss.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
jpssportal.nesdis.noaa.gov,noaa.gov,https://jpssportal.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
justware.rdc.noaa.gov,noaa.gov,https://justware.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
justwaretest.rdc.noaa.gov,noaa.gov,https://justwaretest.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
kidsday.noaa.gov,noaa.gov,https://www.kidsday.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
kvm-west0-nagios-mk.w4.wocvm.noaa.gov,noaa.gov,https://kvm-west0-nagios-mk.w4.wocvm.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
labtrain.noaa.gov,noaa.gov,https://www.labtrain.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lamp.mdl.nws.noaa.gov,noaa.gov,https://lamp.mdl.nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lb.nohrsc.noaa.gov,noaa.gov,https://lb.nohrsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lcdp.noaa.gov,noaa.gov,https://www.lcdp.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ldas.ncep.noaa.gov,noaa.gov,https://ldas.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ldas3.ncep.noaa.gov,noaa.gov,https://ldas3.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
legacy.esrl.noaa.gov,noaa.gov,https://legacy.esrl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
legislative.noaa.gov,noaa.gov,https://www.legislative.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lib.ncep.noaa.gov,noaa.gov,https://www.lib.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lib.nwfsc.noaa.gov,noaa.gov,https://lib.nwfsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
library.noaa.gov,noaa.gov,https://library.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lightningsafety.noaa.gov,noaa.gov,http://www.lightningsafety.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
list.woc.noaa.gov,noaa.gov,https://list.woc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ls1-bcq.crh.noaa.gov,noaa.gov,https://ls1-bcq.crh.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ls1-vrh.arh.noaa.gov,noaa.gov,https://ls1-vrh.arh.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
ls1-vuy.erh.noaa.gov,noaa.gov,https://ls1-vuy.erh.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
lstsrv.ncep.noaa.gov,noaa.gov,https://www.lstsrv.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
m.cameochemicals.noaa.gov,noaa.gov,https://m.cameochemicals.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis-data.bldr.ncep.noaa.gov,noaa.gov,https://madis-data.bldr.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis-data.cprk.ncep.noaa.gov,noaa.gov,https://madis-data.cprk.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis-data.ncep.noaa.gov,noaa.gov,https://madis-data.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis-research.noaa.gov,noaa.gov,https://madis-research.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis.bldr.ncep.noaa.gov,noaa.gov,https://madis.bldr.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis.cprk.ncep.noaa.gov,noaa.gov,https://madis.cprk.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis.ncep.noaa.gov,noaa.gov,https://madis.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
madis.noaa.gov,noaa.gov,https://madis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mag.ncep.noaa.gov,noaa.gov,https://mag.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mag.nssl.noaa.gov,noaa.gov,https://mag.nssl.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mageval.ncep.noaa.gov,noaa.gov,https://mageval.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
magpara.ncep.noaa.gov,noaa.gov,https://magpara.ncep.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mailman.ngdc.noaa.gov,noaa.gov,https://mailman.ngdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
manati.orbit.nesdis.noaa.gov,noaa.gov,https://manati.orbit.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
manati.star.nesdis.noaa.gov,noaa.gov,https://manati.star.nesdis.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps.chs.coast.noaa.gov,noaa.gov,https://maps.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps.coast.noaa.gov,noaa.gov,https://maps.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps.coastalscience.noaa.gov,noaa.gov,https://maps.coastalscience.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps.ngdc.noaa.gov,noaa.gov,https://maps.ngdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps.qa.coast.noaa.gov,noaa.gov,https://maps.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps1.chs.coast.noaa.gov,noaa.gov,https://maps1.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps1.coast.noaa.gov,noaa.gov,https://maps1.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps1.qa.coast.noaa.gov,noaa.gov,https://maps1.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps2.chs.coast.noaa.gov,noaa.gov,https://maps2.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps2.coast.noaa.gov,noaa.gov,https://maps2.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maps2.qa.coast.noaa.gov,noaa.gov,https://maps2.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mapservice.nohrsc.noaa.gov,noaa.gov,https://mapservice.nohrsc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
marinecadastre.chs.coast.noaa.gov,noaa.gov,https://marinecadastre.chs.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
marinecadastre.qa.coast.noaa.gov,noaa.gov,https://marinecadastre.qa.coast.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
marinedebris.noaa.gov,noaa.gov,https://marinedebris.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
marineprotectedareas.noaa.gov,noaa.gov,https://marineprotectedareas.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
maritimeboundaries.noaa.gov,noaa.gov,https://maritimeboundaries.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mars.rdc.noaa.gov,noaa.gov,https://mars.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
marsbo.rdc.noaa.gov,noaa.gov,http://marsbo.rdc.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mastdev.nauticalcharts.noaa.gov,noaa.gov,https://mastdev.nauticalcharts.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mdl.nws.noaa.gov,noaa.gov,https://mdl.nws.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
mdmap.orr.noaa.gov,noaa.gov,https://mdmap.orr.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
merrittnam.atdd.noaa.gov,noaa.gov,https://merrittnam.atdd.noaa.gov,Executive,Department of Commerce,6,National Oceanic and Atmospheric Administration,48
